Sigla,Resolução ANEEL,Início Vigência,Fim Vigência,Base Tarifária,Subgrupo,Modalidade,Classe,Subclasse,Detalhe,Acessante,Posto,Unidade,TUSD,TE
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,Não se aplica,R$/kW,"13,02",0
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"281,45","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"276,78","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Fora ponta,R$/MWh,"281,45","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Fora ponta,R$/MWh,"276,78","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Intermediário,R$/MWh,"549,17","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Intermediário,R$/MWh,"550,91","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Intermediário,R$/MWh,"549,17","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Intermediário,R$/MWh,"550,91","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Ponta,R$/MWh,"816,89","449,8"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Ponta,R$/MWh,"825,04","457,64"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Ponta,R$/MWh,"816,89","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Ponta,R$/MWh,"825,04","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"308,93","288,92"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,75","295,24"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"308,93","32,81"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,75","34,19"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"308,93","288,92"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,75","295,24"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"308,93","32,81"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,75","34,19"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"308,93","288,92"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,75","295,24"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"308,93","32,81"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,75","34,19"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"308,93","288,92"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,75","295,24"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"308,93","32,81"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,75","34,19"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"308,93","288,92"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,75","295,24"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"308,93","32,81"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,75","34,19"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"308,93","288,92"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,75","295,24"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"308,93","32,81"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,75","34,19"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"310,32","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"306,35","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"310,32","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"306,35","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"635,78","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"639,6","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"635,78","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"639,6","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"961,25","449,8"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"972,85","457,64"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Ponta,R$/MWh,"961,25","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Ponta,R$/MWh,"972,85","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"310,32","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"306,35","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"310,32","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"306,35","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"635,78","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"639,6","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"635,78","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"639,6","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"961,25","449,8"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"972,85","457,64"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"961,25","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"972,85","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"310,32","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"306,35","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"310,32","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"306,35","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"635,78","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"639,6","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"635,78","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"639,6","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"961,25","449,8"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"972,85","457,64"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Ponta,R$/MWh,"961,25","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Ponta,R$/MWh,"972,85","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"410,06","296,65"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"408,47","302,48"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"410,06","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"408,47","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"323,44","282,73"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"319,78","288,38"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"323,44","40,54"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"319,78","41,44"
Neoenergia Elektro,"REH Nº 3.377, DE 28 DE AGOSTO DE 2024",8/27/2024,8/26/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"675,15","282,73"
